# YEA	MON	DAY	NAME

 1856	12	5	Barrand Francois
 1856	12	17	Lisa Natoli Michele
 1856	12	18	Arnoux Georges
 1856	12	22	Lavallea Giuseppe
 1856	12	22	Valcke Louis
 1856	12	23	Dubois Jules
 1856	12	25	Marrullier Emilio
 1856	12	28	Roques Pierre
 1856	12	30	Kuhl Hermann
 1857	1	12	Witte Haelen Leon
 1857	2	17	Maud'Huy Louis
 1857	2	21	Bourgeois Robert
 1857	2	21	Trooz Jules
 1857	4	3	Beaudemoulin Antoine
 1857	4	10	Petella G
 1857	4	14	Bogaerde Jules
 1857	4	27	Chaltin Louis
 1857	5	4	Besse Pierre
 1857	5	19	Bonfait Henry
 1857	5	22	Taufflieb Emile
 1857	5	31	Senes Victor
 1857	6	16	Hirschauer Auguste
 1857	6	30	Attel Eugene
 1857	7	20	Parfonry Emile
 1857	8	8	Giuetani Francesco
 1857	8	11	Gillain Cyrique
 1857	8	14	Gauchet Dominique
 1857	8	21	Bertrand Victor
 1857	8	23	Monville Alfred
 1857	8	26	Amelot Louis
 1857	9	5	Maggesi Tommaso
 1857	9	9	Blazer Ferdinand
 1857	9	15	De Vito Francesco Raffaele
 1857	9	20	Mitry Marie
 1857	9	21	Meiser Jean
 1857	9	27	Sieger Ludwi
 1857	10	4	Buonomo Lorenzo
 1857	10	11	Protard Adolphe
 1857	10	30	Arlabosse Emile
 1857	10	30	Morinaro Francesco
 1857	11	6	Oordt Herman
 1857	11	14	Cerri Vittorio
 1857	11	16	Legrand-Girarde Emile
 1857	11	18	Cloetens Leon
 1857	11	18	Warlomont Charles
 1857	12	1	Merli-Miglietti Giulio
 1857	12	6	D'Agata Tomaso
 1858	1	25	Fuchs Felix
 1858	2	4	Necco Antonio
 1858	2	8	De Angelis Edoardo
 1858	2	11	Cuvelier Eugene
 1858	2	20	Aymerich Joseph
 1858	2	24	Jacques Dixmude Jules
 1858	3	13	Scheibel Friedrich
 1858	3	13	Simon Victor
 1858	3	14	Arcuri Benedetto
 1858	3	19	Ciancio Giuseppe
 1858	3	23	Cordonnier Emilien
 1858	4	6	Battesti Jules
 1858	4	8	Rageot Touche Valentin
 1858	4	12	Rossetti Gaetano
 1858	4	30	Berlingieri Adolfo
 1858	5	4	Ponthier Pierre
 1858	5	5	Leroi Gustave
 1858	5	7	Liebrechts Charles
 1858	5	27	Ceuninck Armand
 1858	5	27	Christiaens Paul
 1858	6	16	Long Albert
 1858	6	20	Maistre Paul
 1858	6	21	Roger Leon
 1858	6	23	Zastrow Ernst
 1858	6	25	Baquet Louis
 1858	6	30	Malleterre Pierre
 1858	7	18	D'Avanzo Nicola
 1858	7	31	Platbroot Philippe
 1858	8	2	Mennella Arcangelo
 1858	8	16	Boe Elie
 1858	9	6	Droogmans Hubert
 1858	9	16	Mazel Olivier
 1858	9	25	Janssen Eugene
 1858	9	27	Stampacchia Luigi
 1858	9	28	Chinotto Antonio
 1858	10	19	Boulenger Georges
 1858	11	8	Leconte Marie
 1858	12	25	Mazzone Natalino
 1859	1	13	Ciaccio Andrea
 1859	1	26	Putz Henry
 1859	1	31	Willigen Pieter
 1859	2	11	Stein Hermann
 1859	2	18	Montuori Luca
 1859	2	26	Tassoni Giulio
 1859	3	1	Brulard Jean
 1859	3	27	Morisseau Jules
 1859	4	21	Rechter Edouard
 1859	4	25	Cruyce Jean
 1859	4	25	Rizza Sebastiano
 1859	5	7	Gevaert Eugene
 1859	5	19	Demblon P J Celestin
 1859	5	25	Lamiable Nicolas
 1859	5	28	Maes Albert
 1859	5	28	Schlumberger Charles
 1859	5	29	Julien Leon
 1859	6	10	Gadolini Vittorio
 1859	6	15	Stassin Francois
 1859	7	27	Krause Ernst
 1859	7	30	Langhans Auguste
 1859	7	31	Ricci-Armani Armano
 1859	8	21	Tobback Nicolas
 1859	9	18	Fara Gustavo
 1859	10	18	Hecq Celestin
 1859	11	2	Albers
 1859	11	2	Diefenbach Karl
 1859	11	3	Bonet Paul
 1859	11	12	Rossi Vittorio
 1859	11	15	Graziani Jean
 1859	11	23	De Merich Giovanni
 1859	11	25	Hanolet Leon
 1859	12	16	Del Buono Francesco
 1860	1	3	Briart Paul
 1860	1	7	Scotti Arcangelo
 1860	1	11	Verbist Constant
 1860	1	17	Rossi Italo
 1860	2	6	Berge Paul
 1860	2	19	Reytter Eugene
 1860	2	28	Anthoine Francois
 1860	3	5	Doorman Robert
 1860	3	27	Michaux Oscar
 1860	4	2	Costermans Paul
 1860	4	2	Rom Leon
 1860	4	6	Carre Louis
 1860	4	10	Lobit Paul
 1860	4	17	Carbone Demetrio
 1860	5	5	Braive Emile
 1860	5	14	Lorand Georges
 1860	5	22	Omati Vittorio
 1860	6	4	Leclement St-Marcq Philippe
 1860	6	10	Thomas Louis
 1860	6	14	Augustin Guillaume
 1860	6	22	Lacaze Marie
 1860	6	30	Millard Albert
 1860	7	1	Traniello Vincenzo
 1860	7	13	Boetz Paul
 1860	7	15	Naudin Cate Willem
 1860	7	18	Diepenbroick-Grüter Otto
 1860	7	25	Collyns Louis
 1860	7	29	Bottego Vittorio
 1860	8	11	Lordi Achille
 1860	8	12	Baert Ernest
 1860	8	13	Tavernost Abel
 1860	9	10	Dominicus Christian
 1860	9	19	Giova Gennaro
 1860	9	25	Cuvelier Adolphe
 1860	9	29	Laperrine Francois
 1860	10	11	D'Angelo Gaetano
 1860	10	13	Benoit Eugene
 1860	10	27	Delbruyere Louis
 1860	11	1	Bernard Henry
 1860	11	3	Ligot Joseph
 1860	11	7	Estienne Paul
 1860	12	17	Dusart Charles
 1860	12	20	Coco Francesco
 1861	1	2	Bulot Joseph
 1861	1	16	Anselin Ernest
 1861	2	2	Lequis Arnold
 1861	3	1	Palmegiani Umberto
 1861	3	7	Parziale Filipo
 1861	3	13	Guadagni Camillo
 1861	3	14	Fochetti Napoleone
 1861	3	17	Berardi Gabriele
 1861	4	10	Cugnac Jean
 1861	4	11	Paolino Giuseppe
 1861	4	13	Petella Giuseppe
 1861	5	11	Lebrun Leonce
 1861	5	18	Melardi Salvatore
 1861	5	26	Hinck Edouard
 1861	6	14	Hoyois Joseph
 1861	6	15	Magery Lucien
 1861	7	3	Bon Ferdinand
 1861	7	25	Delanghe Florimond
 1861	7	29	Berdoulat Pierre
 1861	8	26	Jonghe Ardoye Andre
 1861	9	1	Bernheim Louis
 1861	9	2	Watter Oskar
 1861	9	5	Laurent Emile
 1861	9	5	Lienart Charles
 1861	9	6	Bergh Henry
 1861	9	6	Isnaldi Antonio
 1861	9	10	Milz Jules
 1861	9	18	Spinelli Arturo
 1861	9	23	Micheler Joseph
 1861	9	26	Paulinier Marie
 1861	9	29	Delli Ponti Italo
 1861	9	30	Trouchaud Pierre
 1861	10	22	Mandelsloh Albrecht
 1861	11	3	Ruquoy Luois
 1861	11	8	Dore Jacobus
 1861	11	16	Bernard Joseph
 1861	11	17	Sartori Pietro
 1861	12	5	Bataille Henri
 1861	12	7	Berthelot Henry
 1861	12	23	Renault de Metan
 1861	12	26	Moricchio Vincenzo
 1862	1	12	Toulorge Paul
 1862	1	28	Feraud Eugene
 1862	1	29	Deville Louis
 1862	1	30	Bollen Jean
 1862	1	31	Delage Josepj
 1862	2	1	Pouydraguin Louis
 1862	2	9	Hübner Otto
 1862	2	14	Lenger Aubry
 1862	3	3	Henrys Paul
 1862	3	16	Cangemi Alfredo
 1862	4	8	Humbert Georges
 1862	4	12	Hartz Bernhard
 1862	5	4	Di Maria Alleri Eugenio
 1862	5	7	Detail Alfred
 1862	5	11	Lint Jean
 1862	5	18	Bloise Carlo
 1862	6	6	Liebrechts Louis
 1862	6	9	Riedl Karl
 1862	6	12	Tibbaut Emile
 1862	6	21	Bourgignon Alexandre
 1862	6	26	Malfeyt Justin
 1862	7	3	Richard Edouard
 1862	7	11	Minutillo Sergio
 1862	7	18	Gagliani Francesco
 1862	7	23	Pedroli Claudio
 1862	7	28	Pechmann Friedrich
 1862	7	30	Cabra Alphonse
 1862	8	9	Sirombo Giovanni
 1862	8	19	Gangitano Luigi
 1862	8	21	De Angelis Giulio
 1862	9	5	Wauters Edmond
 1862	9	12	Chretien Adrien
 1862	9	14	Cascino Antonio
 1862	9	21	Hauenschild Wilhelm
 1862	9	21	Laurent Victor
 1862	9	23	Scialpi Giovanni
 1862	10	2	Monroe Larie
 1862	10	9	Mahieux Louis
 1862	10	13	Dänner Rudolf
 1862	10	15	Mazillier Emile
 1862	11	9	Severini Augusto
 1862	11	16	Gualdi Carlo
 1862	11	19	Thomasson Emile
 1862	11	20	Krafft Dellmensingen Konrad
 1862	11	21	Porta Felice
 1862	11	25	Somma Donato
 1862	11	26	Bataille Marie
 1862	12	2	Blondlat Ernest
 1862	12	3	Renkin Jules
 1862	12	21	Bernard Leopold
 1862	12	25	Dodergnie Jean
 1863	1	4	Guillaumat Marie
 1863	1	5	Bruneel Alberic
 1863	1	10	Wielemans Felix
 1863	1	17	Ravazza Edoardo
 1863	1	24	Lemercier
 1863	2	3	Magnette Charles
 1863	2	13	Philippe Albert
 1863	2	16	Pelli Roberto
 1863	2	23	Marchant Auguste
 1863	2	23	Papa Achille
 1863	2	23	Ruggieri Alberto
 1863	2	24	Cagni Bu Umberto
 1863	3	5	Verstraeten Antoine
 1863	3	16	Roulet Edouard
 1863	3	24	Marafini Valentino
 1863	3	28	Baston Paul
 1863	3	28	Tonneau Leon
 1863	4	18	Bredael Charles
 1863	4	18	Pelle Maurice
 1863	5	21	Lotz Gustave
 1863	5	31	Tissier Louis
 1863	6	2	Modelon Louis
 1863	6	24	Margot Eugene
 1863	6	25	Gratier Jules
 1863	6	26	Broeck Leon
 1863	7	3	Alfieri Vittorio
 1863	7	24	Nota Giovanni
 1863	8	2	Ciccarelli Alfonso
 1863	8	19	Brasseur Clement
 1863	8	21	Destree Jules
 1863	9	5	Heckmann Max
 1863	9	13	Hipper Maximilian
 1863	9	17	Mordrelle Joseph
 1863	9	22	Demeuse Fernand
 1863	9	22	Finelli Antonio
 1863	10	8	Cattalochino Alcco
 1863	10	10	Doorme Aristide
 1863	10	17	Payeur Gustave
 1863	10	21	Daveluy Rene
 1863	10	30	Dupont Charles
 1863	10	30	Hambursin Fernand
 1863	10	31	Beleno Giuseppe
 1863	11	9	Dauve Pierre
 1863	11	17	De Antonio Carlo
 1863	11	22	Marchand Jean
 1863	12	3	Passaga Fenelon
 1863	12	10	Cangemi Alberto
 1863	12	13	Vandevelde Ch
 1863	12	17	Hellot Frederic
 1864	1	5	Mariaux Audgustin
 1864	1	9	Joostens Emmanuel
 1864	1	16	Lahire Pierre
 1864	1	22	Blaise Isidore
 1864	1	24	Giardino Gaetano
 1864	1	27	Collyns Charles
 1864	2	4	Duport Georges
 1864	2	11	Perrinelle-Dumay Andre
 1864	2	12	Perrone Ariberto
 1864	2	20	Dejaiffe Auguste
 1864	3	14	Bonnet Bruneau
 1864	3	14	Foulon Felix
 1864	3	23	Desnaux Oscar
 1864	3	23	Fantoni Giuseppe
 1864	3	26	Kessels Ernest
 1864	4	3	Rosacher Luigi
 1864	4	13	Niclot Jean
 1864	4	15	Bauduin Fritz
 1864	4	25	Gorin Florent
 1864	4	25	Reaux Marc
 1864	4	28	Bernard Louis
 1864	5	2	Boucher Henry
 1864	5	5	Debeney Marie
 1864	5	27	Boigues Paul
 1864	5	29	Prax Marie
 1864	6	1	Cureau Adolphe
 1864	6	2	Marquard Gottfried
 1864	6	7	Pettinati Luigi
 1864	6	9	Perret Joseph
 1864	6	29	Schlieper Paul
 1864	7	2	Joba Marie
 1864	7	7	Bethune Leon
 1864	7	11	Baratier Albert
 1864	8	7	Boichut Edmont
 1864	8	8	Pennella Giuseppe
 1864	8	16	Fortmüller August
 1864	8	18	Scheerlinck Jean
 1864	8	18	Tallarigo Armando
 1864	8	25	Gros Paul
 1864	8	28	Dumesnil Henry
 1864	8	30	Anselme Philippe
 1864	9	12	Pinelli Elia
 1864	9	16	Tinan Camille
 1864	10	9	D'Ayala Godoj Carlo
 1864	10	12	Boissoudy Antoine
 1864	10	25	Meister Johann
 1864	10	26	Tassier Emile
 1864	10	28	Liebaert Alfred
 1864	10	31	Girard de La Chaise
 1864	11	2	Ponzi Vincenzo
 1864	11	9	Neyrone Mario
 1864	11	15	Althoffer Jean
 1864	11	23	Laubeuf Maxime
 1864	12	1	Colfs Henri
 1864	12	7	Clarinval Arsene
 1864	12	8	Delbauve V
 1864	12	10	De Casperi Oreste
 1864	12	16	Baras Edouard
 1864	12	25	Massenet Andre
 1864	12	27	Beaussant Auguste
 1864	12	31	Martin Maurice
 1865	1	1	Crosson-Duplessix Charles
 1865	1	5	Boigelot Andre
 1865	1	16	Crailsheim Eduard
 1865	1	21	Tonglet Ernest
 1865	1	25	Pont Ferdinand
 1865	1	28	Nollet Charles
 1865	2	4	Mouchon Emile
 1865	2	4	Widenmann August
 1865	2	5	Mahieu Ludovicus
 1865	2	13	Robillot Felix
 1865	2	15	Demoustier Desire
 1865	2	22	Ronarc'H Pierre
 1865	3	4	Cornet Jules
 1865	3	18	Tuinen Christoffel
 1865	3	28	Ferrari Giuseppe
 1865	3	29	Legouz Jean
 1865	3	30	Bernard Theophile
 1865	4	3	Henneberg Georges
 1865	4	6	Sterpin Abel
 1865	4	7	Gremling Louis
 1865	4	10	Haefele Johann
 1865	4	11	Lenfant Eugene
 1865	4	17	Merrone Enrico
 1865	4	22	Merveilleux Vignaux Jean
 1865	4	24	Bonnin Laurent
 1865	5	10	Calmel Jean
 1865	5	10	Evrard Lucien
 1865	5	18	Hohnhorst Ernst
 1865	5	25	Lange Alphonse
 1865	6	3	Adam Auguste
 1865	6	6	Flebus Pierre
 1865	6	11	Campolieti Nicola
 1865	6	14	Benoit Georges
 1865	6	24	Barescut Maurice
 1865	8	2	Targe Antoine
 1865	8	11	Freitag Ernst
 1865	8	26	Nys Fernand
 1865	9	2	Giuria Ettore
 1865	9	8	Mathieu Emile
 1865	9	8	Russo Gioachino
 1865	9	15	Romei Longhena Giovanni
 1865	10	3	Le Bouc Georges
 1865	10	8	De Casperi Ercole
 1865	11	7	Corn Alfred
 1865	11	9	Duymaer Twist Lodewijk
 1865	11	19	Lothaire Hubert
 1865	11	23	Philipot Edme
 1865	11	24	Oldershausen Martin
 1865	12	4	Rossi Francesco
 1865	12	6	Kethulle Ryhove Charles
 1865	12	18	Cavalli Molinelli Achille
 1865	12	30	Gartmayr Eduard
 1866	1	1	Benoist d'Azy
 1866	1	6	Lombardi Eugenio
 1866	1	7	Lequeux Armand
 1866	1	10	Hoornaert Hector
 1866	1	12	Coralli Felice
 1866	1	20	Rossi Vincenzo
 1866	1	22	Cazalis Jules
 1866	1	24	Wilverth Etienne
 1866	1	25	Vandervelde Emile
 1866	1	29	De Benedetto Vincenzo
 1866	2	3	Dryepondt Gustave
 1866	2	5	Gheur Leon
 1866	2	5	Onnis Giacomino
 1866	2	7	Bizouard Charles
 1866	2	15	Flamme Jules
 1866	2	23	Albino Giuseppe
 1866	2	25	Radini Tfedeschi Raffaele
 1866	2	27	Crepy Joseph
 1866	3	10	Sapienza Luigi
 1866	3	13	Vereycken Jules
 1866	3	19	De Bono Emilio
 1866	3	20	Dewevre Alfred
 1866	4	6	Burguet Laurentius
 1866	4	7	Perol Clemente
 1866	4	7	Rognoni Donato
 1866	4	18	Degoutte Jean
 1866	4	27	Denvignes Jpseph
 1866	4	28	Ciacci Augusto
 1866	4	29	Donnay Joseph
 1866	5	2	Gualtieri Nicola
 1866	5	5	Barco Lorenzo
 1866	5	19	Köberle Paul
 1866	5	26	Lemery Emile
 1866	5	26	Ursel Henri
 1866	6	6	Largeau Etienne
 1866	6	14	Walhousen Francois
 1866	7	6	Mangin Charles
 1866	7	8	Piccione Uigi
 1866	7	16	Hamelin Jules
 1866	7	23	Mertz Quirnheim Hermann
 1866	7	27	Muller Massis Theodore
 1866	7	28	Puglioli Vito
 1866	8	1	Middagh Felix
 1866	8	2	Gerlache Gomery Adrien
 1866	8	3	Bordeaux Joseph
 1866	8	7	Crombrugge Looringe Victor
 1866	8	10	Cesarini Guglielmo
 1866	8	13	Stevens Gustav
 1866	8	14	Merchie
 1866	8	17	Giardino Ernesto
 1866	8	17	Vliet Clement
 1866	8	18	Tummers Joseph
 1866	9	2	Schmidt Schwind Herwarth
 1866	9	4	Magery Jules
 1866	9	12	Scherf Kurt
 1866	9	15	Bertrand Jules
 1866	9	25	Porro Alberto
 1866	9	26	Sterckx Armand
 1866	10	4	Ferretti Ernesto
 1866	10	8	Grand Clement
 1866	10	10	Pasquale Nicola
 1866	10	17	Pinpurniaux Alexandre
 1866	10	17	Tilis Emile
 1866	11	16	Laplume Jules
 1866	11	28	Royaux Louis
 1866	12	1	Paolino Luigi
 1866	12	4	Liuzzi Guido
 1866	12	15	Brussi Roberto
 1866	12	16	Franken Emmanuel
 1866	12	24	Röell Johann
 1866	12	26	Paladini Osvaldo
 1866	12	29	Slosse Eugene
 1866	12	31	Daugan Albert
 1867	1	7	Beranger Elie
 1867	1	13	Pellissero Giuseppe
 1867	1	16	Fournier Pierre
 1867	1	18	Bosch Johan
 1867	1	25	Modena Angelo
 1867	1	31	Riva Umberto
 1867	2	3	Detiege Maurice
 1867	2	6	Boveri Vincenzo
 1867	2	11	Patey Henry
 1867	2	13	Vyve Charles
 1867	3	2	Sestilli Giovanni
 1867	3	4	Maroix Jean
 1867	3	8	Menna Giuseppe
 1867	3	10	Peters Cesar
 1867	3	12	Longueville Vincent
 1867	3	12	Tybergin Charles
 1867	3	13	Silva Giuseppe
 1867	3	17	Delava Laurent
 1867	3	19	Mangin Joseph
 1867	3	21	Liegeois Victorien
 1867	3	26	Möhl Arnold
 1867	4	1	Laignelot Joseph
 1867	4	2	Surie Henry
 1867	4	6	Ghysen Jean
 1867	4	7	Gustin Gustave
 1867	4	12	Haspe Luc
 1867	4	12	Montanari Umberto
 1867	4	14	Orsini Gustavo
 1867	4	16	Sillye Albert
 1867	4	17	Metz Adlbert
 1867	4	18	Scipione Scipione
 1867	4	26	Diderrich Norbert
 1867	5	2	Saccomani Giuseppe
 1867	5	13	Tangari Nicola
 1867	5	14	Duvivier Joseph
 1867	5	19	Douchy Francois
 1867	6	12	Martin-Decaen
 1867	6	16	Betrix Jean
 1867	6	16	Robino Amelio
 1867	6	27	Moulins Jules
 1867	6	30	Mattel Alfonso
 1867	7	1	Staubwasser Anton
 1867	7	4	Leoncini Adolfo
 1867	7	9	Casanuova Jerserinch Mario
 1867	7	11	Cau Lussorio
 1867	7	11	Derche Emile
 1867	7	12	Mombelli Ernesto
 1867	7	17	Luyckx Theodor
 1867	7	18	Gotti Enrico
 1867	7	22	Crahay Hyacinthe
 1867	7	23	Fiastri Giulio
 1867	7	26	Barth Johannes
 1867	8	7	Maele Georges
 1867	8	9	Salice Francesco
 1867	8	11	Vrithoff Alexis
 1867	8	15	Ricci Italo
 1867	8	23	Arcangeli Luigi
 1867	9	6	Bonviolle Charles
 1867	9	12	Poggi Guido
 1867	9	14	Stringa Pirio
 1867	9	22	Di Giorgio Antonio
 1867	10	1	Cei Ugo
 1867	10	14	Brecard Charles
 1867	10	15	Devenyns Leonard
 1867	10	27	Belloni Pietro
 1867	10	28	Biscaretti Ruffia Guido
 1867	11	3	Nahan Paul
 1867	11	11	Ruggieri Benedetto
 1867	11	16	Werder Hans
 1867	11	22	Groener Wilhelm
 1867	11	30	Renier Gustave
 1867	12	8	Derclaye Francois
 1867	12	11	Rossi Gastone
 1867	12	20	Buffa Perero Carlo
 1867	12	29	Kestens P
 1868	1	12	Mordaco Jean
 1868	2	2	Bruyne Henri
 1868	2	7	Porta Achille
 1868	2	8	Payot Jaen
 1868	2	10	Salinardi Pasquale
 1868	2	11	Frennet Victor
 1868	2	14	Tagliaferri Florenzio
 1868	3	1	Trotha Adolf
 1868	3	9	Lauwens Francois
 1868	3	20	Gatto Salvatore
 1868	3	29	Marcke Lummen Lionel
 1868	4	4	Stroobant Raphael
 1868	4	24	Wittert Everard
 1868	5	4	Holsbeek Leon
 1868	5	8	Schlechtendal Max
 1868	5	12	De Lorenzi Giuseppe
 1868	5	12	Montefinale Tito
 1868	5	12	Serot-Almeras-Latour Augustin
 1868	5	14	Giovagnoli Alessandro
 1868	5	15	Steinwachs Adolf
 1868	5	18	Boriani Giuseppe
 1868	5	21	Simon Andre
 1868	5	29	Cornaro Paolo
 1868	6	1	Rossi Luigi
 1868	6	6	Ragusin Augusto
 1868	6	11	Adam Jules
 1868	6	23	Carbone Vincenzo
 1868	7	2	Borel Jean
 1868	7	13	Porta Ettore
 1868	7	15	Cicconetti Luigi
 1868	7	18	Larras Nestor
 1868	7	20	Adhemar Jean
 1868	7	20	Verdussen Jean
 1868	7	27	Fava Guido
 1868	8	7	Fischer Udo
 1868	8	12	Marbaix Henri
 1868	8	13	Eloy Fernand
 1868	8	18	Brandenstein Hermann
 1868	8	31	Lavezzari Carlo
 1868	9	13	Carp Eugene
 1868	9	14	Verdick Edgar
 1868	9	17	Buat Edmond
 1868	9	25	Favardin Charles
 1868	10	24	Tobia Arturo
 1868	10	25	Edelsheim Franz
 1868	10	28	Sickinghe Agathon
 1868	10	30	D'Angelo Michele
 1868	11	4	Ragueneau Camille
 1868	11	8	Birot Jean
 1868	11	18	Clerici Ambrogio
 1868	11	19	Ferrie Gustave
 1868	11	28	Franck Louis
 1868	12	5	Schniewindt Wilhelm
 1868	12	6	Quay Rudolph
 1868	12	9	De Marinis Alberto
 1868	12	9	Hellebaut Albert
 1868	12	12	Treboldi Giuseppe
 1869	1	3	Maurin Louis
 1869	1	5	Ortalda Filipo
 1869	1	11	De Grossi Fortunato
 1869	1	16	Brissaud-Desmaillet Georges
 1869	1	16	Giorgi Pons Roberto
 1869	1	31	Messimy Adolphe
 1869	2	1	Sandrart Victor
 1869	2	9	Tanant Albert
 1869	2	17	Scandaliato Angelo
 1869	2	19	Michelsen Andreas
 1869	3	1	Basire Marcel
 1869	3	1	Weynants Joseph
 1869	3	7	Boquo Frederic
 1869	3	16	Gerard Yvan
 1869	3	31	Devos Achille
 1869	4	6	Libois Jean
 1869	4	28	Guidetti Angelo
 1869	5	5	Bogendörfer Friedrich
 1869	5	9	Borsut Cyrille
 1869	5	11	Kaether Ernst
 1869	5	20	Novelli Enrico
 1869	5	22	Plancq Henri
 1869	5	29	Haye Jules
 1869	6	14	Galleani Leoniero
 1869	6	20	Rouling Jean
 1869	6	21	Lens Alfred
 1869	6	22	Hammacher Ernst
 1869	6	23	Noblesse Alfred
 1869	6	25	Gries Eugen
 1869	7	8	Gysels Pierre
 1869	7	15	Snickt Georges
 1869	7	17	Gehot Guillaume
 1869	7	27	Sauber Jacques
 1869	8	4	Piret Antoine
 1869	8	6	Düwell Karl
 1869	8	8	Bureau Leon
 1869	8	10	Croes Jean
 1869	8	18	Cattaneo Domenico
 1869	8	18	Remes Jean
 1869	8	20	Delange Arthur
 1869	8	23	Arickx Jules
 1869	8	29	Heusch Odilon
 1869	8	30	Thomas Francois
 1869	9	2	Pignatti Carlo
 1869	9	5	Hergault Emile
 1869	9	18	Corte Emile
 1869	9	22	Wert Jules
 1869	10	9	Lacapelle Gustave
 1869	10	10	Marcucci-Poltri Gian
 1869	10	26	Bock Achille
 1869	10	28	Perris Carlo
 1869	11	4	Charpy Charles
 1869	11	5	Dubreucq Rene
 1869	11	11	Boquet Ernest
 1869	11	17	Cassieman Victor
 1869	11	25	Wilm Ludwi
 1869	11	28	Michiels Isidore
 1869	12	2	Amantea Liugi
 1869	12	8	Haack Friedrich
 1869	12	14	Boscal Reals Charles
 1869	12	30	Heyse Prosper
 1870	1	25	Roser August
 1870	1	30	Cuturi Enrico
 1870	2	11	De Vecchi Eugenio
 1870	2	12	Alberti Adriano
 1870	2	24	Sagers Jean
 1870	2	27	Deffense Fernand
 1870	2	28	Guasco Giuseppe
 1870	3	1	Friart Felix
 1870	3	5	Thomas Desire
 1870	3	12	Bourg Damien
 1870	3	20	Raynaud Edmond
 1870	3	27	Garrone Renzo
 1870	3	28	Cesari Cesare
 1870	4	16	Santini Ruggero
 1870	4	17	Naulin Stanislas
 1870	4	18	Rossignon Adrien
 1870	5	1	Insinger Ernst
 1870	5	17	Schreuders Bart
 1870	5	30	Ouwerx Leon
 1870	6	3	Seelhorst Just
 1870	6	15	Batteux Paul
 1870	7	25	Grassi Mario
 1870	7	29	Piazza Venceslao
 1870	8	1	Wacquez Florian
 1870	8	2	Spinucci Emidio
 1870	8	4	Verhellen Nicolas
 1870	8	11	Rolandi-Ricci Ottavio
 1870	8	13	Deisser Jean
 1870	8	16	Serrigny Bernard
 1870	8	20	Bechi Giulio
 1870	8	29	Marena Francesco
 1870	9	1	Berardi Gustavo
 1870	9	4	Peuter Louis
 1870	10	22	Birchler Emile
 1870	11	12	Humser Wilhelm
 1870	11	26	Delecloz Henri
 1870	12	5	Janot Narcisse
 1870	12	11	Baratier Paul
 1870	12	13	Gallet Emile
 1870	12	14	Piron Felix
 1870	12	18	Hentsch Richard
 1870	12	20	Collet Georges
 1870	12	24	Pezzano Gerolamo
 1871	1	8	Pergolesi Raffaele
 1871	1	8	Vedy Louis
 1871	1	18	Sechi Giovanni
 1871	1	24	Dautzenberg Jacques
 1871	2	25	Crevecoeur Leon
 1871	3	5	Müller Otto
 1871	3	6	Grave Henri
 1871	3	16	Borschneck Charles
 1871	3	17	Cock Jacques
 1871	3	18	Gento Eugenio
 1871	3	27	Boisfleury Joseph
 1871	3	30	Segre Guido
 1871	4	5	Tonelli Mario
 1871	4	14	Swagers Franciscus
 1871	4	15	Goebel Jules
 1871	4	15	Guidotti Guido
 1871	4	27	Fasolis Nestore
 1871	4	29	Andrea Edouard
 1871	5	10	Perelli Ippolite
 1871	5	12	Cruysen Maurice
 1871	5	16	Gerard Auguste
 1871	5	18	Profumo Alberto
 1871	6	2	Conz Angelo
 1871	6	16	Bremer Rene
 1871	6	20	Lestin Jean
 1871	7	11	Huyghe Mahenge Armand
 1871	7	18	Donckier Donceel Xavier
 1871	7	22	Heemstra Arnaud
 1871	7	22	Lagrue Eugene
 1871	7	23	Fisch Gaston
 1871	7	28	Preud-Homme Leon
 1871	7	29	Portaluluppi Luigi
 1871	8	5	Badart Joseph
 1871	8	18	Carence Jean
 1871	8	30	Fock Cornelius
 1871	8	30	Monaco Di Longana Roberto
 1871	9	12	Lekens Marie
 1871	9	15	Ruggeri Antonio
 1871	9	19	Pacault Pierre
 1871	9	22	Spiller Gaetano
 1871	10	7	Chiarle Felice
 1871	10	7	Dubois Evrard
 1871	11	11	Haupt Wilhelm
 1871	11	22	Musso Carlo
 1871	11	26	Bollati Ambrogio
 1871	11	26	Cajot Jean
 1871	12	1	Avelot Rene
 1871	12	4	Tagon Julien
 1871	12	8	Deambrosis Delfino
 1871	12	8	Seldam Roelof
 1871	12	10	Nagels Gustave
 1871	12	13	Dittelberger Martin
 1871	12	17	Delvin Louis
 1871	12	24	Witterwulghe Georges
 1871	12	29	Autric Jean
 1872	1	9	Losange Francois
 1872	1	9	Termonia Paul
 1872	1	10	Oldershausen Erich
 1872	1	21	Biesse Camille
 1872	1	29	Lebegue Arthur
 1872	1	29	Morissens Georges
 1872	2	18	Boucabeille Bernard
 1872	2	20	Richir Oscar
 1872	2	21	Foschini Antonio
 1872	3	1	Pfeiffer Karel
 1872	3	11	Linares Jean
 1872	3	18	Kempen Carel
 1872	4	5	Chechin Giovanni
 1872	4	6	Segre Roberto
 1872	4	11	Barrard Charles
 1872	4	14	Mazzuchelli Baldassare
 1872	4	14	Mens Abraham
 1872	4	29	Sluys Albert
 1872	4	29	Tilkens Edouard
 1872	5	3	Allehaut Emile
 1872	5	3	Boissin Mathieu
 1872	5	4	Glorie Charles
 1872	5	6	Spano Fermo
